,_id,_rev,Tempo,Estação,LAT,LONG,Movimentação,Original_473,Original_269,Zero,Maçã-Verde,Tangerina,Citrus,Açaí-Guaraná,Pêssego,TARGET,row
3588,2fba28a869edcbf35ee14af34e5b6cf0,1-d9443be075079154dbb3bcee5dbae4d5,2018-7-13,Vila Mariana,-23.5895,-46.6346,24556,63,51,50,11,14,22,33,22,NORMAL,13873
3589,2fba28a869edcbf35ee14af34e5bd6b6,1-05cf5c4a4631cba229e7168ac9f80b2f,2019-10-15,Barra Funda,-23.5542,-46.6707,149801,50,57,27,26,5,39,33,3,REABASTECER,5685
3590,2fba28a869edcbf35ee14af34e5be928,1-6bd25cbcb738db2e81c65825d8685e29,2019-11-6,Barra Funda,-23.5542,-46.6707,150076,86,10,5,43,43,23,31,7,REABASTECER,5706
3591,2fba28a869edcbf35ee14af34e5bf127,1-eaa9e70c69d804f2ae254fe755b7a37a,2018-1-30,Barra Funda,-23.5542,-46.6707,148613,57,31,6,6,5,26,17,15,REABASTECER,5070
3592,2fba28a869edcbf35ee14af34e5c0c4f,1-f976d6fc41ac0a4062bb805a377c6948,2019-12-2,Barra Funda,-23.5542,-46.6707,150382,74,51,9,13,20,29,8,26,REABASTECER,5732
3593,2fba28a869edcbf35ee14af34e5c2538,1-604070946d8eb8eaf2db54d10a4b1503,2018-3-5,Barra Funda,-23.5542,-46.6707,148220,42,17,18,33,32,31,32,38,NORMAL,5105
3594,2fba28a869edcbf35ee14af34e5c38e9,1-bfb316b03d2e9ea3fd2eff78e6d38d50,2018-3-20,Barra Funda,-23.5542,-46.6707,149350,77,65,43,24,14,29,12,18,NORMAL,5120
3595,2fba28a869edcbf35ee14af34e5c3d52,1-4ff19d87635853caab26d29e0cf7d715,2018-12-6,Vila Mariana,-23.5895,-46.6346,23699,26,47,55,19,6,14,43,27,REABASTECER,14016
3596,2fba28a869edcbf35ee14af34e5c66d0,1-08a14eb7b07bec32f48adcb83715b2f6,2018-4-20,Barra Funda,-23.5542,-46.6707,147879,37,18,35,17,27,35,15,27,NORMAL,5150
3597,2fba28a869edcbf35ee14af34e5caf15,1-0676bde5d777cd3e7593f709e0d5d586,2018-2-23,Tatuapé,-23.5402,-46.5765,67258,86,3,18,36,41,5,39,8,NORMAL,5813
3598,2fba28a869edcbf35ee14af34e5cd775,1-31ffcf4cadb9afab0c7a1aa51417086e,2019-2-5,Vila Mariana,-23.5895,-46.6346,22150,79,11,55,37,31,34,25,4,REABASTECER,14075
3599,2fba28a869edcbf35ee14af34e5d7959,1-1d80d02a6cf26969d1490c0f2a5d9138,2018-9-8,Barra Funda,-23.5542,-46.6707,150341,58,14,41,21,16,35,40,32,NORMAL,5288
3600,2fba28a869edcbf35ee14af34e5da11f,1-f8a18b9ffa1be81bea849dbb9f810068,2019-6-5,Vila Mariana,-23.5895,-46.6346,21383,19,7,65,31,23,26,7,20,REABASTECER,14195
3601,2fba28a869edcbf35ee14af34e5de7e4,1-3b3f92d8bdcf937a1b04984dd2bbd2b2,2019-7-18,Vila Mariana,-23.5895,-46.6346,22999,44,53,26,13,21,34,16,23,NORMAL,14238
3602,2fba28a869edcbf35ee14af34e5e0b72,1-47ef2f9a7123b48b3ab12747dc5edf3e,2018-10-3,Tatuapé,-23.5402,-46.5765,69230,40,18,32,22,39,12,43,17,NORMAL,6033
3603,2fba28a869edcbf35ee14af34e5e2e53,1-62cf8a282ddac16d6a2ae23c34c2785e,2018-10-24,Tatuapé,-23.5402,-46.5765,70478,16,40,19,40,43,43,5,27,NORMAL,6054
3604,2fba28a869edcbf35ee14af34e5e463c,1-3a4f4ac5c9873051b9a676143189d254,2019-1-26,Barra Funda,-23.5542,-46.6707,148181,43,65,36,43,22,9,35,43,NORMAL,5426
3605,2fba28a869edcbf35ee14af34e5e839a,1-dca327cc044ebddfc610d3cc443e338b,2018-11-17,Tatuapé,-23.5402,-46.5765,70069,45,50,60,11,33,19,43,31,NORMAL,6077
3606,2fba28a869edcbf35ee14af34e5e8844,1-f521c62e7e4b5fbd63577b0406d4ba39,2019-10-6,Vila Mariana,-23.5895,-46.6346,21433,54,46,20,6,32,39,33,21,REABASTECER,14316
3607,2fba28a869edcbf35ee14af34e5ea2b0,1-14bbfd162f2d8271021ffbab9b082b5d,2019-10-18,Vila Mariana,-23.5895,-46.6346,22366,18,31,65,7,21,1,31,14,NORMAL,14328
3608,2fba28a869edcbf35ee14af34e5eb6d5,1-068f27a5b523eb64b409520309f49965,2018-12-13,Tatuapé,-23.5402,-46.5765,70145,38,13,65,27,22,21,17,12,NORMAL,6103
3609,2fba28a869edcbf35ee14af34e5ec5d5,1-00b8ec3ddc1a0201a97bf9c7b56d2a59,2019-11-12,Vila Mariana,-23.5895,-46.6346,23693,30,28,41,18,10,4,10,1,NORMAL,14352
3610,2fba28a869edcbf35ee14af34e5f36ad,1-3419b6d10df6a3091ffe6688a5057366,2018-1-2,Brooklin,-23.6263,-46.6878,28092,79,56,56,39,40,39,37,40,NORMAL,14402
3611,2fba28a869edcbf35ee14af34e5f6a66,1-0cb4ef22691b02c5766b3d5a8606cd8b,2019-5-24,Barra Funda,-23.5542,-46.6707,147618,9,57,65,2,32,8,30,23,REABASTECER,5544
3612,2fba28a869edcbf35ee14af34e5fa026,1-7f048575aeff92cf1b781837b88666ae,2019-7-1,Barra Funda,-23.5542,-46.6707,148064,22,21,65,7,43,21,10,35,NORMAL,5581
3613,2fba28a869edcbf35ee14af34e5ff63f,1-6ce49464db76e6bb6db1496cd8bf1649,2019-7-19,Tatuapé,-23.5402,-46.5765,68283,62,7,19,21,43,20,24,19,REABASTECER,6319
3614,2fba28a869edcbf35ee14af34e6016a0,1-9ce094383614b00fe8ae4e10581bc7cb,2019-10-13,Barra Funda,-23.5542,-46.6707,150284,73,7,42,26,10,43,41,14,REABASTECER,5683
3615,2fba28a869edcbf35ee14af34e60266e,1-dc5455c3a82d216549cba2b0b814b39b,2018-6-18,Brooklin,-23.6263,-46.6878,26070,37,14,43,25,23,11,14,26,NORMAL,14568
3616,2fba28a869edcbf35ee14af34e60411f,1-73db3130feb58efb08d62c089210ffba,2019-9-1,Tatuapé,-23.5402,-46.5765,69124,23,23,65,43,38,24,30,32,NORMAL,6361
3617,2fba28a869edcbf35ee14af34e60c24c,1-3a2ba993e020290096a718e77caddaf7,2019-12-1,Tatuapé,-23.5402,-46.5765,69195,21,20,38,6,23,41,7,19,REABASTECER,6451
3618,2fba28a869edcbf35ee14af34e60e167,1-286f834bd54bf1d2e65e050a0c482656,2018-11-15,Brooklin,-23.6263,-46.6878,26358,77,65,40,7,37,5,22,15,REABASTECER,14715
3619,2fba28a869edcbf35ee14af34e60e536,1-69677a8860d74b1a97e21b6dc914dbe1,2018-3-11,Tatuapé,-23.5402,-46.5765,68195,79,34,13,15,21,43,16,16,NORMAL,5831
3620,2fba28a869edcbf35ee14af34e61051c,1-2b6e35e8fc2f88206251b13109d5f5e7,2018-11-25,Brooklin,-23.6263,-46.6878,28772,77,3,35,23,7,10,26,19,NORMAL,14725
3621,2fba28a869edcbf35ee14af34e614098,1-d093db39bab45b8f4f0430c0f74aecc6,2018-4-15,Tatuapé,-23.5402,-46.5765,67388,5,65,48,24,9,3,37,43,NORMAL,5865
3622,2fba28a869edcbf35ee14af34e618514,1-831b42fe03d6eab67bc92cfb456b30da,2019-2-10,Brooklin,-23.6263,-46.6878,29463,11,31,42,1,37,11,12,22,REABASTECER,14800
3623,2fba28a869edcbf35ee14af34e619fb8,1-88e1a030aad5891a860588e922bf3913,2018-4-7,República,-23.5436,-46.6434,108782,23,41,15,7,36,5,43,3,NORMAL,6577
3624,2fba28a869edcbf35ee14af34e61de21,1-4e809c09cf1dd8ac35dd2be9a27478be,2018-5-24,República,-23.5436,-46.6434,109084,74,24,13,21,25,43,10,23,NORMAL,6624
3625,2fba28a869edcbf35ee14af34e61f73c,1-c223e01ed3e152d9b2d9c28c7f325cd0,2018-6-15,República,-23.5436,-46.6434,108042,34,30,8,5,31,23,15,31,REABASTECER,6645
3626,2fba28a869edcbf35ee14af34e621b34,1-237a1a03599824be0825f7a3071ce109,2018-6-24,República,-23.5436,-46.6434,108558,30,40,16,18,38,42,22,39,NORMAL,6654
3627,2fba28a869edcbf35ee14af34e621e0f,1-105c20bcf4b49738d17139740263ed56,2019-5-8,Brooklin,-23.6263,-46.6878,27150,17,21,7,7,36,15,39,12,REABASTECER,14888
3628,2fba28a869edcbf35ee14af34e623dff,1-cf0601b0521fe3431fc3b2d67991a770,2018-7-2,República,-23.5436,-46.6434,110583,38,43,21,4,10,10,28,6,NORMAL,6662
3629,2fba28a869edcbf35ee14af34e6246be,1-9ad39ee47917a80b244dd147eef83983,2018-7-8,República,-23.5436,-46.6434,108880,67,11,49,32,27,34,4,25,REABASTECER,6668
3630,2fba28a869edcbf35ee14af34e628b91,1-c5fe006e50f102e8cd7d35675e48c3dc,2019-6-18,Brooklin,-23.6263,-46.6878,29339,55,48,52,22,22,30,14,12,NORMAL,14928
3631,2fba28a869edcbf35ee14af34e62de62,1-bbc9dc46b1885fd7423160e843ad2f0f,2019-8-18,Brooklin,-23.6263,-46.6878,26498,64,8,55,14,43,38,25,12,REABASTECER,14988
3632,2fba28a869edcbf35ee14af34e634cc2,1-8de38a3a8d11cdf5be4a77373a172344,2019-1-22,República,-23.5436,-46.6434,109151,77,58,9,25,24,39,8,10,REABASTECER,6862
3633,2fba28a869edcbf35ee14af34e637256,1-0cb0ec90f522efed3129827802751dc7,2019-2-20,República,-23.5436,-46.6434,107238,65,6,19,20,30,38,25,33,REABASTECER,6890
3634,2fba28a869edcbf35ee14af34e63d3cc,1-9102b5e257df202eb7a5ba949fde7859,2019-4-27,República,-23.5436,-46.6434,107506,9,65,6,34,22,38,7,25,REABASTECER,6957
3635,2fba28a869edcbf35ee14af34e640e86,1-1fc94e81cd7acc001d82b00fefb4d6f6,2018-4-28,Campo Belo,-23.6188,-46.6823,24349,52,10,40,26,21,21,35,20,NORMAL,15238
3636,2fba28a869edcbf35ee14af34e6415ce,1-d9e148eec5bbc3412efbad9fc5c55332,2019-8-27,Tatuapé,-23.5402,-46.5765,69908,63,50,26,15,10,35,2,3,NORMAL,6357
3637,2fba28a869edcbf35ee14af34e6447ac,1-5b5c8c342cab53241ccd003307d06cae,2019-10-25,Tatuapé,-23.5402,-46.5765,69567,26,61,30,42,28,15,31,33,NORMAL,6415
3638,2fba28a869edcbf35ee14af34e649997,1-1ccdff4a0ba7070617a25208fe7b3cce,2018-8-27,Campo Belo,-23.6188,-46.6823,25077,4,5,61,28,16,14,25,17,REABASTECER,15357
3639,2fba28a869edcbf35ee14af34e64af6a,1-6c84605ebdef7057644cd9d7cf5eeee2,2018-1-11,República,-23.5436,-46.6434,111050,86,65,65,16,6,14,3,3,NORMAL,6491
3640,2fba28a869edcbf35ee14af34e64c900,1-79ed0f3a2ca2b9f01a06ed5eb69dfdc8,2019-12-26,República,-23.5436,-46.6434,107472,13,4,50,40,16,36,38,30,REABASTECER,7196
3641,2fba28a869edcbf35ee14af34e64f8f1,1-b07b894b4a7787658810c4bd202d528a,2018-1-27,Higienópolis-Mackenzie,-23.5488,-46.6519,91962,86,35,11,43,28,39,30,13,NORMAL,7227
3642,2fba28a869edcbf35ee14af34e651c18,1-c527da074896a48c280a69cb674052af,2018-2-25,Higienópolis-Mackenzie,-23.5488,-46.6519,93233,62,56,18,9,12,29,40,31,NORMAL,7255
3643,2fba28a869edcbf35ee14af34e65f77a,1-9d134093ae03bebb3433403febecf8cd,2018-8-5,República,-23.5436,-46.6434,109888,45,23,50,33,43,23,22,7,NORMAL,6695
3644,2fba28a869edcbf35ee14af34e660632,1-4e14fc5421397c2cc70cd51b940f4f62,2018-8-13,República,-23.5436,-46.6434,109034,53,45,56,17,6,9,32,21,NORMAL,6703
3645,2fba28a869edcbf35ee14af34e661f94,1-7663c44d0e57bcf24911992ec88b185d,2018-6-21,Higienópolis-Mackenzie,-23.5488,-46.6519,90987,30,49,65,2,31,24,30,37,NORMAL,7371
3646,2fba28a869edcbf35ee14af34e663bcf,1-0746d7c05166cf40c83230feae841d2e,2018-8-27,República,-23.5436,-46.6434,110093,5,51,20,17,40,11,20,16,REABASTECER,6717
3647,2fba28a869edcbf35ee14af34e668600,1-c0d8394cc51f76ff284dfc8efa4aab61,2018-10-7,República,-23.5436,-46.6434,110002,55,20,23,17,19,7,43,5,REABASTECER,6757
3648,2fba28a869edcbf35ee14af34e66f000,1-90f8b913276250b737287b3d79adf6a6,2019-8-10,Campo Belo,-23.6188,-46.6823,26308,79,25,39,21,12,19,27,43,NORMAL,15700
3649,2fba28a869edcbf35ee14af34e67098b,1-678d9901eb1cf82cc6f599f616d147e1,2019-8-26,Campo Belo,-23.6188,-46.6823,25601,9,58,56,36,43,40,11,24,REABASTECER,15716
3650,2fba28a869edcbf35ee14af34e672ae0,1-0cf050e30db581d02e4a612b26c14a67,2019-9-14,Campo Belo,-23.6188,-46.6823,23761,8,5,65,23,8,29,26,37,NORMAL,15734
3651,2fba28a869edcbf35ee14af34e6775ac,1-ae0a90627299004b6e5c0d11459da646,2019-2-10,Higienópolis-Mackenzie,-23.5488,-46.6519,90813,15,65,65,14,37,24,20,34,NORMAL,7600
3652,2fba28a869edcbf35ee14af34e6784d4,1-993700ecceed09941dd0da71bf0deec6,2019-2-12,Higienópolis-Mackenzie,-23.5488,-46.6519,90779,86,52,54,3,31,19,10,30,REABASTECER,7602
3653,2fba28a869edcbf35ee14af34e67a485,1-a1a83c95753bd26f35cb830599ea0767,2018-1-3,Eucaliptos,-23.61,-46.6686,24243,68,58,53,31,38,36,36,39,NORMAL,15843
3654,2fba28a869edcbf35ee14af34e67a4a2,1-9b607e70e82f95e296d92aad9816f590,2019-5-11,República,-23.5436,-46.6434,108949,51,56,38,23,6,9,34,17,REABASTECER,6971
3655,2fba28a869edcbf35ee14af34e67d8f6,1-c31835d4a36fa430f0cbf8952362064a,2018-2-4,Eucaliptos,-23.61,-46.6686,23224,27,60,41,35,40,29,28,39,NORMAL,15874
3656,2fba28a869edcbf35ee14af34e67f15e,1-42537a09a0fc50e78fa7fb4ddd060a73,2019-4-13,Higienópolis-Mackenzie,-23.5488,-46.6519,91417,9,18,31,43,43,38,25,39,REABASTECER,7663
3657,2fba28a869edcbf35ee14af34e689777,1-9d1b236cb9cd6d051adf6158d1351ce2,2019-7-12,Higienópolis-Mackenzie,-23.5488,-46.6519,93150,86,65,65,32,12,11,11,15,NORMAL,7752
3658,2fba28a869edcbf35ee14af34e68d1ac,1-a849f5ab94c799a4aab073547b393dc0,2019-10-20,República,-23.5436,-46.6434,110996,26,46,3,22,43,3,40,43,REABASTECER,7130
3659,2fba28a869edcbf35ee14af34e68e871,1-0cf240d142fadc99de3804fabc28f68d,2018-7-21,Eucaliptos,-23.61,-46.6686,24225,86,40,13,13,43,27,14,20,NORMAL,16041
3660,2fba28a869edcbf35ee14af34e690b2b,1-be2094c1e993d708375c0b22864b4520,2019-11-30,República,-23.5436,-46.6434,107633,86,38,44,37,20,19,8,6,REABASTECER,7170
3661,2fba28a869edcbf35ee14af34e693d33,1-0fbbcccf2494a83f2c780c000fa22110,2019-11-9,Higienópolis-Mackenzie,-23.5488,-46.6519,90971,63,44,16,21,23,25,9,34,NORMAL,7869
3662,2fba28a869edcbf35ee14af34e6988a6,1-0dd9792e833d05f1d9c99a3bf254d2ea,2019-12-25,Higienópolis-Mackenzie,-23.5488,-46.6519,93352,49,51,32,43,20,6,37,11,REABASTECER,7915
3663,2fba28a869edcbf35ee14af34e699d89,1-8a11ef295b2d846b02a0d62f191c913c,2018-1-30,Faria Lima,-23.5675,-46.6929,54273,78,34,56,10,41,7,11,21,NORMAL,7950
3664,2fba28a869edcbf35ee14af34e69d6d2,1-2cf5452ed7ff1d1a69df6a8575698d95,2018-5-19,Higienópolis-Mackenzie,-23.5488,-46.6519,91062,86,46,32,21,43,10,23,31,NORMAL,7339
3665,2fba28a869edcbf35ee14af34e6a3332,1-8354d1f8c8b2e2164be7d989a639e9f2,2018-5-11,Faria Lima,-23.5675,-46.6929,51369,33,32,7,41,43,39,30,31,REABASTECER,8051
3666,2fba28a869edcbf35ee14af34e6ac586,1-b0ce14414704cbefd0258e1c53bc7c7b,2018-10-25,Higienópolis-Mackenzie,-23.5488,-46.6519,90519,86,13,65,17,19,3,18,16,NORMAL,7495
3667,2fba28a869edcbf35ee14af34e6b1cc6,1-46a9aaca5870abb52f0d2b8a7ca82ae6,2018-12-24,Higienópolis-Mackenzie,-23.5488,-46.6519,92866,47,13,52,42,26,38,33,2,REABASTECER,7554
3668,2fba28a869edcbf35ee14af34e6b5ab7,1-37896ee6ab3137e2bd5ddeeaf24bbbe9,2018-11-28,Faria Lima,-23.5675,-46.6929,51978,40,12,9,39,29,43,6,26,REABASTECER,8248
3669,2fba28a869edcbf35ee14af34e6babdb,1-0e025038c5695aa9d507a7ca6e3423ce,2019-3-21,Higienópolis-Mackenzie,-23.5488,-46.6519,90331,61,49,65,11,41,12,33,43,NORMAL,7641
3670,2fba28a869edcbf35ee14af34e6bfff9,1-f7346471134eb1dc2df6ab486c7f8203,2019-12-10,Eucaliptos,-23.61,-46.6686,24994,57,65,65,35,5,39,29,19,NORMAL,16540
3671,2fba28a869edcbf35ee14af34e6c09ac,1-8275028cddc6ea8a33a2164f81850025,2019-2-16,Faria Lima,-23.5675,-46.6929,51220,73,4,39,28,15,40,39,20,REABASTECER,8326
3672,2fba28a869edcbf35ee14af34e6c6023,1-448d26c0133793da30db58189344a37e,2018-1-11,Moema,-23.5489,-46.6388,19839,79,65,11,11,43,43,4,7,NORMAL,16571
3673,2fba28a869edcbf35ee14af34e6c704a,1-3a793ec74d382894061493b396e9058c,2019-4-10,Faria Lima,-23.5675,-46.6929,53247,78,6,52,4,12,43,43,26,REABASTECER,8380
3674,2fba28a869edcbf35ee14af34e6c9293,1-0b1ce0f79550f11e895b6eb995f0793a,2019-6-28,Higienópolis-Mackenzie,-23.5488,-46.6519,89969,40,17,44,36,29,12,28,22,NORMAL,7738
3675,2fba28a869edcbf35ee14af34e6c9f83,1-7fdabf92950801a05f840d8211dc593b,2019-4-28,Faria Lima,-23.5675,-46.6929,51240,86,32,56,40,32,26,20,43,NORMAL,8398
3676,2fba28a869edcbf35ee14af34e6ccd2a,1-da8b36c6fea3ee0f914807844a272f28,2019-8-3,Higienópolis-Mackenzie,-23.5488,-46.6519,90398,45,13,45,41,20,43,6,31,NORMAL,7773
3677,2fba28a869edcbf35ee14af34e6ccd39,1-582e1f8b39523f16e5ddc31e2ec499cc,2018-3-25,Moema,-23.5489,-46.6388,20575,40,27,39,11,4,23,27,4,REABASTECER,16645
3678,2fba28a869edcbf35ee14af34e6cdb78,1-75912167de88c93d1b531be8783648a4,2018-3-28,Moema,-23.5489,-46.6388,19618,7,12,14,43,35,18,18,35,REABASTECER,16648
3679,2fba28a869edcbf35ee14af34e6d1d80,1-97a8c239a40cfb3a1ce42f678a08c7aa,2018-4-20,Moema,-23.5489,-46.6388,17811,62,12,65,18,32,43,28,28,NORMAL,16670
3680,2fba28a869edcbf35ee14af34e6d37a5,1-5ccd97bd4724f096edfdb0e326d2338d,2018-5-10,Moema,-23.5489,-46.6388,20672,45,18,48,36,30,42,23,38,NORMAL,16690
3681,2fba28a869edcbf35ee14af34e6d7752,1-35162c06827c03b6a507bec281d5f80e,2019-8-14,Faria Lima,-23.5675,-46.6929,51798,13,11,16,14,18,28,43,34,NORMAL,8504
3682,2fba28a869edcbf35ee14af34e6d95e1,1-fad14481421d0328d766b8ffb16a6a55,2019-11-12,Higienópolis-Mackenzie,-23.5488,-46.6519,93489,37,26,65,10,16,8,37,21,NORMAL,7872
3683,2fba28a869edcbf35ee14af34e6da6da,1-ddbde65db4687714be9111d38a71e353,2018-7-5,Moema,-23.5489,-46.6388,17176,12,20,65,36,24,35,12,30,NORMAL,16745
3684,2fba28a869edcbf35ee14af34e6de422,1-b3a1a0a893d833cd3590781bad1a0098,2019-12-27,Higienópolis-Mackenzie,-23.5488,-46.6519,90240,31,36,19,36,11,40,30,6,REABASTECER,7917
3685,2fba28a869edcbf35ee14af34e6e0ca6,1-6fbc7bc03242432c517133b303584c4f,2018-10-4,Moema,-23.5489,-46.6388,19185,63,34,17,17,43,29,8,10,NORMAL,16834
3686,2fba28a869edcbf35ee14af34e6e17fb,1-d67d2acc2c195246450808b0a9dff1c0,2019-12-12,Faria Lima,-23.5675,-46.6929,51548,29,55,10,27,23,35,41,31,NORMAL,8622
3687,2fba28a869edcbf35ee14af34e6e7453,1-ca29cb5b52ea70f781f53619c10ea8d1,2018-1-21,Pinheiros,-23.5664,-46.703,78112,53,9,57,26,13,36,38,18,REABASTECER,8661
3688,2fba28a869edcbf35ee14af34e6e88b8,1-70fb4616644726deb079302ee2730a03,2018-4-19,Faria Lima,-23.5675,-46.6929,54906,59,43,30,23,37,28,38,3,REABASTECER,8029
3689,2fba28a869edcbf35ee14af34e6eaa04,1-d79fccbea1580f9ce307df4072726f73,2019-9-15,Hospital São Paulo,-23.5984,-46.6455,23990,28,40,28,22,6,18,26,18,REABASTECER,16911
3690,2fba28a869edcbf35ee14af34e6eaf54,1-8385c62f4f40b854b91a589862ac168b,2019-9-18,Hospital São Paulo,-23.5984,-46.6455,27485,86,21,4,10,35,8,19,9,NORMAL,16914
3691,2fba28a869edcbf35ee14af34e6ec220,1-48e5f6a36b491f14cb3620ed05d6f1e0,2018-5-21,Faria Lima,-23.5675,-46.6929,53526,28,42,65,6,7,43,36,33,NORMAL,8061
3692,2fba28a869edcbf35ee14af34e6ecb4a,1-4aed0154da616536a74a752d8a86b6c4,2018-3-21,Pinheiros,-23.5664,-46.703,78545,68,28,39,10,26,24,4,37,REABASTECER,8721
3693,2fba28a869edcbf35ee14af34e6edb8d,1-be298c0a5e05e7b44574652e13131f84,2018-4-11,Pinheiros,-23.5664,-46.703,77501,48,38,25,17,33,16,18,43,NORMAL,8741
3694,2fba28a869edcbf35ee14af34e6efb19,1-de51f59a066a31e0da88aa8e9dc210dd,2018-4-19,Pinheiros,-23.5664,-46.703,77330,54,65,35,24,39,29,22,17,NORMAL,8749
3695,2fba28a869edcbf35ee14af34e6f2b61,1-0fc3d6cfdda386ad60e53dd2e6e16c62,2018-7-16,Faria Lima,-23.5675,-46.6929,54679,32,62,7,43,10,17,35,37,REABASTECER,8116
3696,2fba28a869edcbf35ee14af34e6f5a05,1-689d23a19fe764bee517ee4d664b7573,2018-6-3,Pinheiros,-23.5664,-46.703,77461,64,60,5,30,28,32,26,8,NORMAL,8793
3697,2fba28a869edcbf35ee14af34e6f8a7a,1-652876004eb70f04f5b29fc5f237d6b8,2018-9-20,Faria Lima,-23.5675,-46.6929,52460,14,25,20,40,43,34,24,32,NORMAL,8180
3698,2fba28a869edcbf35ee14af34e6fea6e,1-4c99c63fc1d027ebb0f551500cc46fd7,2018-11-22,Faria Lima,-23.5675,-46.6929,53433,11,51,49,11,11,14,34,4,NORMAL,8242
3699,2fba28a869edcbf35ee14af34e700345,1-26c5eb80a106272e5e00f2b57dff35cb,2018-9-26,Pinheiros,-23.5664,-46.703,78632,74,6,57,34,19,23,21,25,REABASTECER,8906
3700,2fba28a869edcbf35ee14af34e70330c,1-318cbc24d2dc0ec7efd9c02e46d7bdb3,2018-12-18,Faria Lima,-23.5675,-46.6929,52923,18,27,65,20,38,29,10,28,NORMAL,8268
3701,2fba28a869edcbf35ee14af34e70722c,1-c6641bf392d5d77334179318078c43f5,2019-1-16,Faria Lima,-23.5675,-46.6929,51686,15,49,57,43,12,31,27,9,NORMAL,8296
3702,2fba28a869edcbf35ee14af34e7151ad,1-49c1efa9e9f2f4845289a13f788eb474,2019-3-5,Pinheiros,-23.5664,-46.703,79870,65,30,65,25,27,32,22,23,NORMAL,9065
3703,2fba28a869edcbf35ee14af34e718710,1-a4cf07916104d1932a88e4cce617007f,2019-3-30,Pinheiros,-23.5664,-46.703,76294,2,23,15,30,4,32,8,19,NORMAL,9090
3704,2fba28a869edcbf35ee14af34e71b5f7,1-10bfaa929ed88a09e5650e7452de6ae5,2019-4-22,Pinheiros,-23.5664,-46.703,77880,34,42,53,3,6,13,14,14,REABASTECER,9112
3705,2fba28a869edcbf35ee14af34e71e12f,1-401a8818a53f5eaf68ebf0560049debe,2018-12-4,Paraíso,-23.57677,-46.63933,71165,79,62,53,22,15,37,43,23,NORMAL,334
3706,2fba28a869edcbf35ee14af34e7231cf,1-64037dde711a205d401b05894489b37b,2019-2-8,Paraíso,-23.57677,-46.63933,72551,61,16,35,39,35,24,5,29,NORMAL,398
3707,2fba28a869edcbf35ee14af34e725b92,1-fff7512104c7171346ee79243d334175,2019-10-24,Faria Lima,-23.5675,-46.6929,53042,40,37,16,43,5,18,25,4,REABASTECER,8574
3708,2fba28a869edcbf35ee14af34e72a35a,1-eeefbe09b3284b0d1415a64345ed5215,2019-5-15,Paraíso,-23.57677,-46.63933,70442,20,24,65,29,39,31,4,21,REABASTECER,495
3709,2fba28a869edcbf35ee14af34e72f217,1-ab7d4fa74633a80b72d02e31256d5ee9,2019-12-30,Pinheiros,-23.5664,-46.703,78494,86,38,10,35,18,22,13,20,NORMAL,9360
3710,2fba28a869edcbf35ee14af34e72fbd7,1-0d746bc719e8c3be13100767de2b0ae3,2018-3-9,Pinheiros,-23.5664,-46.703,76466,9,42,55,39,33,15,18,43,REABASTECER,8709
3711,2fba28a869edcbf35ee14af34e730af5,1-c543a7215d0c4d2b2af5f23f6709d0b6,2018-1-15,Butantã,-23.5844,-46.7252,64126,18,47,30,43,31,6,29,28,REABASTECER,9375
3712,2fba28a869edcbf35ee14af34e731575,1-69f0ed1b168bbdeced49834571837c4e,2019-8-1,Paraíso,-23.57677,-46.63933,73180,27,36,4,21,5,19,32,9,REABASTECER,571
3713,2fba28a869edcbf35ee14af34e732482,1-2bca1cf74e449c870977a2c8b863b643,2018-4-5,Pinheiros,-23.5664,-46.703,79598,22,7,3,40,12,30,41,30,REABASTECER,8735
3714,2fba28a869edcbf35ee14af34e732783,1-f871f0a67558a865271dbcdded900a66,2019-8-18,Paraíso,-23.57677,-46.63933,74052,32,51,24,8,20,11,43,22,NORMAL,588
3715,2fba28a869edcbf35ee14af34e73378e,1-01faa1d7df372aa8df98b3a6b1aef49c,2019-9-5,Paraíso,-23.57677,-46.63933,72460,58,12,38,3,43,10,18,5,REABASTECER,605
3716,2fba28a869edcbf35ee14af34e734430,1-2a2e727c6816ce80e0733e8045295cd4,2019-9-20,Paraíso,-23.57677,-46.63933,70974,6,60,56,32,25,8,41,34,NORMAL,620
3717,2fba28a869edcbf35ee14af34e734f39,1-faae65f68dac6d5766c1166241e436fd,2019-9-24,Paraíso,-23.57677,-46.63933,73246,52,35,22,24,6,41,23,20,REABASTECER,624
3718,2fba28a869edcbf35ee14af34e739c80,1-740001d8e5306eb304e6a2222e2c9cdf,2018-4-26,Butantã,-23.5844,-46.7252,67538,86,20,45,9,17,11,16,8,NORMAL,9476
3719,2fba28a869edcbf35ee14af34e7469dc,1-9f0cddfa9055fe6276e3631a5e7134ac,2018-10-28,Pinheiros,-23.5664,-46.703,77143,12,60,24,14,26,4,40,33,NORMAL,8938
3720,2fba28a869edcbf35ee14af34e7473f3,1-a7cf3d366666f6673406c2bcd089fcd5,2018-9-25,Butantã,-23.5844,-46.7252,66249,57,62,22,35,20,13,18,11,NORMAL,9625
3721,2fba28a869edcbf35ee14af34e748b96,1-6911298ca9db0b5dad24b6b96338642e,2018-12-12,Pinheiros,-23.5664,-46.703,79452,10,65,35,42,23,17,43,23,REABASTECER,8982
