,row,Tempo,Estação,LAT,LONG,Movimentação,Original_473,Original_269,Zero,Maçã-Verde,Tangerina,Citrus,Açaí-Guaraná,Pêssego,TARGET
5961,16135,2018-10-25,Eucaliptos,-23.61,-466.686,24231,8,40,9,25,37,25,3,13,REABASTECER
5962,8199,2018-10-9,Faria Lima,-235.675,-466.929,52119,86,49,19,8,16,20,27,38,NORMAL
5963,16175,2018-12-5,Eucaliptos,-23.61,-466.686,22762,61,30,8,7,28,36,6,14,REABASTECER
5964,16773,2018-8-3,Moema,-235.489,-466.388,18738,74,15,19,43,34,6,30,5,NORMAL
5965,16186,2018-12-16,Eucaliptos,-23.61,-466.686,22436,35,24,60,10,33,4,43,15,REABASTECER
5966,16236,2019-2-6,Eucaliptos,-23.61,-466.686,23546,59,37,45,19,43,38,28,32,NORMAL
5967,16835,2018-10-5,Moema,-235.489,-466.388,18436,56,25,10,15,37,28,2,8,REABASTECER
5968,16249,2019-2-19,Eucaliptos,-23.61,-466.686,22294,86,25,30,24,29,27,21,36,NORMAL
5969,16874,2018-11-14,Moema,-235.489,-466.388,17126,22,50,11,18,22,4,23,5,NORMAL
5970,16306,2019-4-16,Eucaliptos,-23.61,-466.686,22851,51,42,27,13,25,7,1,33,NORMAL
5971,16987,2019-12-1,Hospital São Paulo,-235.984,-466.455,25898,36,4,53,26,43,22,20,8,NORMAL
5972,8452,2019-6-22,Faria Lima,-235.675,-466.929,52848,86,52,52,12,34,28,24,35,NORMAL
5973,56,2018-2-26,Paraíso,-2.357.677,-4.663.933,71250,60,8,65,31,33,25,38,9,REABASTECER
5974,16525,2019-11-25,Eucaliptos,-23.61,-466.686,23210,26,46,22,32,26,39,43,37,NORMAL
5975,141,2018-5-21,Paraíso,-2.357.677,-4.663.933,71181,10,65,65,3,23,23,43,27,REABASTECER
5976,179,2018-6-29,Paraíso,-2.357.677,-4.663.933,70824,64,19,65,43,11,21,26,3,REABASTECER
5977,8717,2018-3-17,Pinheiros,-235.664,-46.703,76855,18,53,65,25,43,38,26,8,NORMAL
5978,8721,2018-3-21,Pinheiros,-235.664,-46.703,78545,68,28,39,10,26,24,4,37,REABASTECER
5979,271,2018-10-1,Paraíso,-2.357.677,-4.663.933,71430,10,54,35,26,15,12,41,28,REABASTECER
5980,280,2018-10-10,Paraíso,-2.357.677,-4.663.933,73798,86,2,42,31,21,32,43,39,REABASTECER
5981,307,2018-11-7,Paraíso,-2.357.677,-4.663.933,71418,77,44,51,21,35,43,28,6,REABASTECER
5982,16768,2018-7-28,Moema,-235.489,-466.388,20077,41,43,55,15,14,23,5,23,REABASTECER
5983,16857,2018-10-27,Moema,-235.489,-466.388,18353,21,16,65,31,40,2,43,19,REABASTECER
5984,517,2019-6-7,Paraíso,-2.357.677,-4.663.933,70645,54,10,60,14,39,13,35,17,NORMAL
5985,16958,2019-11-2,Hospital São Paulo,-235.984,-466.455,26547,68,39,53,36,1,43,10,40,NORMAL
5986,606,2019-9-6,Paraíso,-2.357.677,-4.663.933,70087,47,10,34,43,41,5,15,43,REABASTECER
5987,648,2019-10-18,Paraíso,-2.357.677,-4.663.933,70523,86,18,48,18,9,28,17,17,NORMAL
5988,43,2018-2-13,Paraíso,-2.357.677,-4.663.933,73301,18,16,33,24,38,32,4,13,REABASTECER
5989,749,2018-1-29,Brigadeiro,-235.683,-466.482,47452,78,27,57,38,18,34,15,21,NORMAL
5990,9205,2019-7-25,Pinheiros,-235.664,-46.703,77113,70,5,60,19,15,35,18,33,REABASTECER
5991,771,2018-2-21,Brigadeiro,-235.683,-466.482,46349,26,30,45,26,27,15,9,26,NORMAL
5992,9452,2018-4-2,Butantã,-235.844,-467.252,66012,61,27,16,42,32,36,23,10,NORMAL
5993,1073,2018-12-23,Brigadeiro,-235.683,-466.482,47478,33,52,12,43,32,19,21,17,NORMAL
5994,1082,2019-1-2,Brigadeiro,-235.683,-466.482,48996,40,54,22,21,7,38,34,29,NORMAL
5995,9570,2018-7-30,Butantã,-235.844,-467.252,64899,52,20,47,37,25,16,26,13,NORMAL
5996,556,2019-7-16,Paraíso,-2.357.677,-4.663.933,70839,86,50,43,21,21,37,43,31,NORMAL
5997,562,2019-7-22,Paraíso,-2.357.677,-4.663.933,73117,30,13,65,4,41,19,22,5,NORMAL
5998,1170,2019-3-30,Brigadeiro,-235.683,-466.482,48307,35,8,65,43,37,33,25,31,REABASTECER
5999,1198,2019-4-28,Brigadeiro,-235.683,-466.482,48176,20,33,60,30,8,36,6,41,REABASTECER
6000,1226,2019-5-26,Brigadeiro,-235.683,-466.482,49632,13,62,51,23,24,18,18,9,NORMAL
6001,649,2019-10-19,Paraíso,-2.357.677,-4.663.933,73975,79,8,39,14,7,26,14,13,NORMAL
6002,1297,2019-8-7,Brigadeiro,-235.683,-466.482,48916,19,34,14,10,28,23,39,25,NORMAL
6003,708,2019-12-18,Paraíso,-2.357.677,-4.663.933,73798,55,52,19,21,22,30,36,12,NORMAL
6004,1326,2019-9-6,Brigadeiro,-235.683,-466.482,46385,77,7,17,5,33,20,20,38,REABASTECER
6005,749,2018-1-29,Brigadeiro,-235.683,-466.482,47452,78,27,57,38,18,34,15,21,NORMAL
6006,783,2018-3-3,Brigadeiro,-235.683,-466.482,46982,76,40,29,33,22,8,4,19,REABASTECER
6007,817,2018-4-7,Brigadeiro,-235.683,-466.482,46304,21,9,31,18,38,24,43,6,REABASTECER
6008,1428,2019-12-18,Brigadeiro,-235.683,-466.482,48858,37,65,23,6,43,28,43,6,REABASTECER
6009,857,2018-5-17,Brigadeiro,-235.683,-466.482,49275,49,41,65,36,30,6,13,28,REABASTECER
6010,864,2018-5-24,Brigadeiro,-235.683,-466.482,49469,54,65,16,14,43,29,32,34,NORMAL
6011,1479,2018-2-9,Trianon-Masp,-235.634,-466.544,45513,63,25,65,12,27,9,43,18,NORMAL
6012,1524,2018-3-24,Trianon-Masp,-235.634,-466.544,42790,55,47,14,16,23,43,7,40,NORMAL
6013,931,2018-8-1,Brigadeiro,-235.683,-466.482,47391,18,36,6,19,18,8,7,21,REABASTECER
6014,1568,2018-5-8,Trianon-Masp,-235.634,-466.544,45842,45,60,28,14,18,22,8,29,NORMAL
6015,1057,2018-12-7,Brigadeiro,-235.683,-466.482,46390,14,26,65,7,18,25,13,37,NORMAL
6016,1690,2018-9-10,Trianon-Masp,-235.634,-466.544,45354,73,65,15,31,43,37,9,11,NORMAL
6017,10075,2019-12-25,Butantã,-235.844,-467.252,64971,34,32,36,39,28,11,27,39,NORMAL
6018,1144,2019-3-4,Brigadeiro,-235.683,-466.482,47992,32,36,29,32,19,7,4,41,NORMAL
6019,1181,2019-4-11,Brigadeiro,-235.683,-466.482,49033,19,15,52,10,41,40,29,22,NORMAL
6020,1833,2019-2-3,Trianon-Masp,-235.634,-466.544,43431,52,3,33,38,10,42,29,26,REABASTECER
6021,10263,2018-7-3,Fradique Coutinho,-235.661,-466.841,35994,32,65,40,17,35,40,14,25,NORMAL
6022,1292,2019-8-2,Brigadeiro,-235.683,-466.482,49040,66,65,51,15,11,39,19,2,REABASTECER
6023,10294,2018-8-4,Fradique Coutinho,-235.661,-466.841,33797,86,29,38,43,31,37,13,33,NORMAL
6024,1991,2019-7-11,Trianon-Masp,-235.634,-466.544,44830,76,21,46,35,13,36,12,20,NORMAL
6025,1533,2018-4-3,Trianon-Masp,-235.634,-466.544,42048,59,65,15,30,37,30,13,4,REABASTECER
6026,10534,2019-4-4,Fradique Coutinho,-235.661,-466.841,33142,32,46,65,5,32,29,21,37,REABASTECER
6027,1573,2018-5-13,Trianon-Masp,-235.634,-466.544,43502,86,26,59,34,38,9,34,6,REABASTECER
6028,1595,2018-6-5,Trianon-Masp,-235.634,-466.544,41972,29,19,36,39,22,19,5,12,NORMAL
6029,10579,2019-5-19,Fradique Coutinho,-235.661,-466.841,36240,20,54,44,13,24,23,23,36,NORMAL
6030,2232,2018-3-12,Consolação,-235.581,-466.606,111589,86,24,34,6,22,40,29,43,REABASTECER
6031,2259,2018-4-9,Consolação,-235.581,-466.606,112836,57,37,57,43,37,5,15,14,REABASTECER
6032,10657,2019-8-7,Fradique Coutinho,-235.661,-466.841,35417,42,37,55,34,19,14,12,4,REABASTECER
6033,10687,2019-9-7,Fradique Coutinho,-235.661,-466.841,34839,16,51,40,40,32,16,21,22,NORMAL
6034,10778,2019-12-8,Fradique Coutinho,-235.661,-466.841,36967,56,50,10,9,25,34,20,10,NORMAL
6035,10814,2018-1-14,Luz,-235.365,-466.332,124451,43,39,39,13,27,9,34,28,NORMAL
6036,2487,2018-11-27,Consolação,-235.581,-466.606,113070,68,24,40,21,9,13,20,23,NORMAL
6037,1871,2019-3-11,Trianon-Masp,-235.634,-466.544,43150,21,35,23,43,33,27,15,41,NORMAL
6038,1925,2019-5-5,Trianon-Masp,-235.634,-466.544,42232,13,11,57,20,20,33,13,26,NORMAL
6039,2558,2019-2-8,Consolação,-235.581,-466.606,114096,9,33,18,43,5,14,22,25,REABASTECER
6040,1997,2019-7-17,Trianon-Masp,-235.634,-466.544,42021,20,47,4,16,37,13,31,32,NORMAL
6041,2003,2019-7-23,Trianon-Masp,-235.634,-466.544,45138,45,65,28,38,10,35,6,12,NORMAL
6042,2628,2019-4-18,Consolação,-235.581,-466.606,112363,20,45,59,6,5,9,29,13,REABASTECER
6043,2039,2019-8-29,Trianon-Masp,-235.634,-466.544,43303,26,58,36,13,27,17,30,29,NORMAL
6044,11006,2018-7-26,Luz,-235.365,-466.332,125595,48,18,56,15,27,25,43,22,NORMAL
6045,2674,2019-6-4,Consolação,-235.581,-466.606,115177,78,36,40,12,27,43,9,41,NORMAL
6046,2080,2019-10-10,Trianon-Masp,-235.634,-466.544,45771,55,14,4,6,35,22,28,25,REABASTECER
6047,2127,2019-11-27,Trianon-Masp,-235.634,-466.544,45590,54,24,16,14,23,43,5,43,REABASTECER
6048,2753,2019-8-23,Consolação,-235.581,-466.606,112083,72,36,35,40,39,19,14,21,NORMAL
6049,2780,2019-9-20,Consolação,-235.581,-466.606,114497,79,65,43,12,5,28,30,5,NORMAL
6050,2175,2018-1-15,Consolação,-235.581,-466.606,115461,37,38,23,37,28,4,25,29,REABASTECER
6051,11148,2018-12-18,Luz,-235.365,-466.332,127407,11,42,27,36,20,43,3,29,NORMAL
6052,2880,2019-12-30,Consolação,-235.581,-466.606,114572,20,42,14,7,4,43,21,9,NORMAL
6053,2910,2018-1-30,Tamanduateí,-235.929,-465.897,50731,77,10,7,13,16,36,41,14,REABASTECER
6054,11284,2019-5-4,Luz,-235.365,-466.332,127516,78,65,14,28,10,33,37,25,NORMAL
6055,2971,2018-4-1,Tamanduateí,-235.929,-465.897,51939,13,51,42,10,27,36,5,26,REABASTECER
6056,2992,2018-4-22,Tamanduateí,-235.929,-465.897,53133,73,65,28,30,30,32,9,27,NORMAL
6057,11336,2019-6-26,Luz,-235.365,-466.332,124785,10,22,65,4,12,23,38,25,REABASTECER
6058,11354,2019-7-14,Luz,-235.365,-466.332,126810,6,41,18,38,23,10,9,31,REABASTECER
6059,11379,2019-8-9,Luz,-235.365,-466.332,127745,17,43,48,36,8,19,28,9,NORMAL
6060,11394,2019-8-24,Luz,-235.365,-466.332,127772,60,27,60,34,33,14,14,37,NORMAL
6061,11422,2019-9-22,Luz,-235.365,-466.332,124366,41,18,56,10,4,21,7,39,NORMAL
6062,11468,2019-11-8,Luz,-235.365,-466.332,125917,30,24,16,36,21,34,43,26,NORMAL
6063,11611,2018-4-1,Ana Rosa,-235.813,-466.383,67328,76,19,36,36,43,4,19,34,REABASTECER
6064,3294,2019-2-24,Tamanduateí,-235.929,-465.897,51318,28,30,56,35,11,43,4,8,REABASTECER
6065,2685,2019-6-15,Consolação,-235.581,-466.606,113434,49,32,27,10,26,37,10,35,NORMAL
6066,3334,2019-4-4,Tamanduateí,-235.929,-465.897,50727,52,14,24,30,27,5,13,10,REABASTECER
6067,11667,2018-5-27,Ana Rosa,-235.813,-466.383,65691,36,62,44,35,12,8,11,28,NORMAL
6068,3347,2019-4-17,Tamanduateí,-235.929,-465.897,53058,11,15,65,35,18,9,4,6,REABASTECER
6069,2733,2019-8-3,Consolação,-235.581,-466.606,114901,74,29,39,18,37,20,18,14,NORMAL
6070,3407,2019-6-17,Tamanduateí,-235.929,-465.897,49981,27,37,37,6,15,41,19,43,REABASTECER
6071,3414,2019-6-24,Tamanduateí,-235.929,-465.897,50807,46,62,48,33,31,19,35,19,NORMAL
6072,11743,2018-8-13,Ana Rosa,-235.813,-466.383,64976,79,12,57,2,16,40,40,25,NORMAL
6073,2805,2019-10-15,Consolação,-235.581,-466.606,112807,86,39,61,15,35,33,17,13,NORMAL
6074,2809,2019-10-19,Consolação,-235.581,-466.606,113751,47,15,38,3,17,25,43,37,REABASTECER
6075,2834,2019-11-14,Consolação,-235.581,-466.606,114226,32,51,59,6,5,13,24,20,REABASTECER
6076,2904,2018-1-24,Tamanduateí,-235.929,-465.897,53357,43,44,51,28,41,3,19,39,REABASTECER
6077,2905,2018-1-25,Tamanduateí,-235.929,-465.897,52470,36,40,41,27,36,43,13,33,NORMAL
6078,3579,2019-12-9,Tamanduateí,-235.929,-465.897,50935,78,56,65,24,43,10,33,24,NORMAL
6079,2964,2018-3-24,Tamanduateí,-235.929,-465.897,52006,75,23,25,38,7,14,29,11,NORMAL
6080,3592,2019-12-22,Tamanduateí,-235.929,-465.897,51965,31,58,43,28,26,8,21,16,NORMAL
6081,3043,2018-6-13,Tamanduateí,-235.929,-465.897,52768,35,58,4,43,29,32,7,43,REABASTECER
6082,3093,2018-8-3,Tamanduateí,-235.929,-465.897,52326,25,63,49,27,35,34,43,8,NORMAL
6083,3728,2018-5-8,Sé,-23.55,-466.333,191380,69,38,51,36,25,33,13,12,NORMAL
6084,12047,2019-6-17,Ana Rosa,-235.813,-466.383,65211,23,28,37,20,23,12,5,43,REABASTECER
6085,12128,2019-9-8,Ana Rosa,-235.813,-466.383,64832,30,43,49,24,41,32,31,4,REABASTECER
6086,3212,2018-12-2,Tamanduateí,-235.929,-465.897,49687,66,36,48,37,21,5,28,27,REABASTECER
6087,12182,2019-11-2,Ana Rosa,-235.813,-466.383,65627,39,28,49,33,43,34,23,26,NORMAL
6088,3253,2019-1-13,Tamanduateí,-235.929,-465.897,49648,1,28,56,34,36,19,33,41,REABASTECER
6089,3272,2019-2-2,Tamanduateí,-235.929,-465.897,52410,86,33,65,22,43,3,43,43,REABASTECER
6090,3936,2018-12-6,Sé,-23.55,-466.333,192882,40,10,16,29,39,38,41,31,NORMAL
6091,3309,2019-3-9,Tamanduateí,-235.929,-465.897,51409,58,14,14,34,32,35,26,27,NORMAL
6092,12290,2018-2-20,São Joaquim,-235.618,-466.389,34908,27,36,29,20,16,11,21,37,NORMAL
6093,3379,2019-5-19,Tamanduateí,-235.929,-465.897,49829,46,12,36,43,2,10,43,16,NORMAL
6094,4053,2019-4-3,Sé,-23.55,-466.333,195044,66,44,60,2,26,9,12,25,REABASTECER
6095,3426,2019-7-6,Tamanduateí,-235.929,-465.897,50420,15,6,26,38,30,19,29,9,REABASTECER
6096,4067,2019-4-17,Sé,-23.55,-466.333,195058,5,2,37,5,15,20,43,2,NORMAL
6097,4093,2019-5-13,Sé,-23.55,-466.333,191352,9,54,27,14,37,25,22,25,NORMAL
6098,12415,2018-6-25,São Joaquim,-235.618,-466.389,34411,20,8,58,39,36,25,8,26,NORMAL
6099,4117,2019-6-7,Sé,-23.55,-466.333,192144,20,40,45,26,13,39,8,11,NORMAL
6100,3521,2019-10-11,Tamanduateí,-235.929,-465.897,49855,43,19,16,36,26,22,43,43,NORMAL
6101,3578,2019-12-8,Tamanduateí,-235.929,-465.897,51683,86,65,6,28,6,15,38,27,REABASTECER
6102,4213,2019-9-13,Sé,-23.55,-466.333,191971,32,2,34,28,18,23,34,6,REABASTECER
6103,3622,2018-1-22,Sé,-23.55,-466.333,195013,39,8,51,12,43,18,7,5,NORMAL
6104,4344,2018-1-24,Brás,-235.451,-466.162,73010,24,6,31,14,38,9,30,32,REABASTECER
6105,12687,2019-3-27,São Joaquim,-235.618,-466.389,33501,68,27,23,33,32,29,40,19,NORMAL
6106,3780,2018-6-30,Sé,-23.55,-466.333,192946,79,60,49,2,30,37,37,21,REABASTECER
6107,3788,2018-7-8,Sé,-23.55,-466.333,193539,86,12,65,26,41,23,9,34,NORMAL
6108,12724,2019-5-4,São Joaquim,-235.618,-466.389,35032,50,8,12,6,15,12,15,10,REABASTECER
6109,12761,2019-6-11,São Joaquim,-235.618,-466.389,36217,40,43,29,11,43,19,32,30,NORMAL
6110,4536,2018-8-6,Brás,-235.451,-466.162,74442,55,59,53,15,19,38,34,3,NORMAL
6111,3933,2018-12-3,Sé,-23.55,-466.333,193217,63,34,39,35,3,43,8,39,REABASTECER
6112,4021,2019-3-1,Sé,-23.55,-466.333,193632,28,35,19,24,38,23,12,26,NORMAL
6113,4134,2019-6-24,Sé,-23.55,-466.333,194030,24,65,58,12,33,18,29,32,NORMAL
6114,4831,2019-6-1,Brás,-235.451,-466.162,72036,61,13,16,34,39,29,19,26,NORMAL
6115,13100,2018-5-20,São Judas,-236.255,-466.411,15909,53,4,45,43,4,1,22,16,REABASTECER
6116,4837,2019-6-7,Brás,-235.451,-466.162,73175,11,36,37,13,18,15,37,3,NORMAL
6117,4246,2019-10-16,Sé,-23.55,-466.333,193221,42,15,57,24,20,3,37,40,REABASTECER
6118,13183,2018-8-13,São Judas,-236.255,-466.411,13625,86,24,46,35,12,20,13,30,NORMAL
6119,4321,2018-1-1,Brás,-235.451,-466.162,72983,86,65,65,43,43,43,43,43,NORMAL
6120,13255,2018-10-25,São Judas,-236.255,-466.411,16288,77,37,10,19,43,32,26,36,NORMAL
6121,13265,2018-11-5,São Judas,-236.255,-466.411,15735,72,41,8,30,5,39,29,40,REABASTECER
6122,13273,2018-11-13,São Judas,-236.255,-466.411,14619,86,65,11,7,10,29,43,4,NORMAL
6123,4377,2018-2-27,Brás,-235.451,-466.162,73601,35,18,65,6,38,30,28,21,REABASTECER
6124,4391,2018-3-11,Brás,-235.451,-466.162,72806,72,65,41,38,21,32,16,9,NORMAL
6125,13307,2018-12-17,São Judas,-236.255,-466.411,16704,14,35,44,11,37,22,31,37,NORMAL
6126,5056,2018-1-16,Barra Funda,-235.542,-466.707,148243,18,47,40,43,26,33,28,26,NORMAL
6127,4438,2018-4-28,Brás,-235.451,-466.162,73115,45,33,38,7,5,25,38,36,NORMAL
6128,4452,2018-5-12,Brás,-235.451,-466.162,71379,4,14,13,39,30,25,18,20,REABASTECER
6129,5108,2018-3-8,Barra Funda,-235.542,-466.707,150437,16,6,65,25,23,23,19,30,NORMAL
6130,13370,2019-2-20,São Judas,-236.255,-466.411,17401,28,55,12,19,32,31,28,39,NORMAL
6131,5163,2018-5-3,Barra Funda,-235.542,-466.707,150292,74,60,4,18,22,38,18,22,NORMAL
6132,13457,2019-5-17,São Judas,-236.255,-466.411,14041,42,42,10,26,7,4,17,43,REABASTECER
6133,4611,2018-10-21,Brás,-235.451,-466.162,74065,86,29,20,8,8,43,24,30,NORMAL
6134,5276,2018-8-26,Barra Funda,-235.542,-466.707,147715,10,31,1,28,21,25,38,37,REABASTECER
6135,5291,2018-9-11,Barra Funda,-235.542,-466.707,148603,32,56,23,8,3,21,30,21,REABASTECER
6136,13565,2019-9-5,São Judas,-236.255,-466.411,13850,86,57,65,41,26,32,21,36,NORMAL
6137,5330,2018-10-20,Barra Funda,-235.542,-466.707,149003,22,25,49,27,30,13,43,22,NORMAL
6138,4706,2019-1-26,Brás,-235.451,-466.162,72868,4,36,23,29,35,35,18,37,REABASTECER
6139,5349,2018-11-9,Barra Funda,-235.542,-466.707,150367,20,40,59,22,41,39,6,40,REABASTECER
6140,5410,2019-1-10,Barra Funda,-235.542,-466.707,148186,16,29,19,43,9,20,13,14,NORMAL
6141,13675,2019-12-25,São Judas,-236.255,-466.411,14837,45,59,24,9,16,40,14,43,NORMAL
6142,4829,2019-5-29,Brás,-235.451,-466.162,74121,86,33,35,40,4,36,26,32,NORMAL
6143,13754,2018-3-14,Vila Mariana,-235.895,-466.346,22903,79,10,16,36,26,22,21,9,NORMAL
6144,4864,2019-7-4,Brás,-235.451,-466.162,71123,86,60,49,13,31,20,21,30,NORMAL
6145,4885,2019-7-25,Brás,-235.451,-466.162,72172,48,58,30,35,30,33,21,35,NORMAL
6146,4937,2019-9-17,Brás,-235.451,-466.162,72136,48,55,56,37,30,42,32,8,NORMAL
6147,5664,2019-9-24,Barra Funda,-235.542,-466.707,147180,79,57,38,8,33,14,24,4,REABASTECER
6148,5679,2019-10-9,Barra Funda,-235.542,-466.707,149887,27,33,5,38,25,12,13,28,REABASTECER
6149,5696,2019-10-26,Barra Funda,-235.542,-466.707,147797,20,60,15,36,43,6,27,9,REABASTECER
6150,13950,2018-9-30,Vila Mariana,-235.895,-466.346,24866,64,54,59,31,15,4,9,31,REABASTECER
6151,5782,2018-1-22,Tatuapé,-235.402,-465.765,67697,47,53,50,37,38,30,36,43,NORMAL
6152,5179,2018-5-19,Barra Funda,-235.542,-466.707,150677,11,22,27,11,5,26,43,36,REABASTECER
6153,5185,2018-5-25,Barra Funda,-235.542,-466.707,148097,34,50,46,24,22,3,22,9,NORMAL
6154,5825,2018-3-5,Tatuapé,-235.402,-465.765,68839,43,62,60,39,7,18,38,43,NORMAL
6155,5240,2018-7-20,Barra Funda,-235.542,-466.707,147798,15,57,47,30,11,9,22,15,NORMAL
6156,5281,2018-9-1,Barra Funda,-235.542,-466.707,147015,45,65,35,5,43,15,24,19,NORMAL
6157,5339,2018-10-29,Barra Funda,-235.542,-466.707,147852,33,30,60,7,35,29,4,34,REABASTECER
6158,5388,2018-12-18,Barra Funda,-235.542,-466.707,147312,56,32,49,30,15,42,12,16,NORMAL
6159,14288,2019-9-8,Vila Mariana,-235.895,-466.346,23598,61,17,14,42,27,37,28,43,NORMAL
6160,14326,2019-10-16,Vila Mariana,-235.895,-466.346,21117,40,45,12,17,31,11,43,25,NORMAL
6161,14337,2019-10-27,Vila Mariana,-235.895,-466.346,24945,8,51,10,26,29,18,37,18,REABASTECER
6162,14364,2019-11-24,Vila Mariana,-235.895,-466.346,24289,86,33,29,17,5,24,7,4,REABASTECER
6163,14390,2019-12-20,Vila Mariana,-235.895,-466.346,24199,3,65,46,27,21,32,31,37,NORMAL
6164,5558,2019-6-8,Barra Funda,-235.542,-466.707,148491,63,35,31,9,20,11,17,43,NORMAL
6165,14442,2018-2-12,Brooklin,-236.263,-466.878,27407,35,11,29,28,16,5,29,4,REABASTECER
6166,6232,2019-4-22,Tatuapé,-235.402,-465.765,67751,65,46,55,40,43,41,8,41,NORMAL
6167,5664,2019-9-24,Barra Funda,-235.542,-466.707,147180,79,57,38,8,33,14,24,4,REABASTECER
6168,14548,2018-5-28,Brooklin,-236.263,-466.878,29947,58,17,50,8,11,35,16,24,NORMAL
6169,6316,2019-7-16,Tatuapé,-235.402,-465.765,69305,10,34,42,29,10,32,38,36,REABASTECER
6170,5686,2019-10-16,Barra Funda,-235.542,-466.707,149475,39,51,22,20,43,33,27,43,NORMAL
6171,6403,2019-10-13,Tatuapé,-235.402,-465.765,70883,61,65,37,38,35,6,30,37,REABASTECER
6172,14644,2018-9-4,Brooklin,-236.263,-466.878,26572,70,54,23,16,24,26,5,24,REABASTECER
6173,14653,2018-9-13,Brooklin,-236.263,-466.878,30018,77,11,26,26,33,36,3,26,NORMAL
6174,14722,2018-11-22,Brooklin,-236.263,-466.878,26406,13,26,55,28,19,23,39,34,NORMAL
6175,14742,2018-12-12,Brooklin,-236.263,-466.878,28706,86,45,61,17,19,43,6,38,NORMAL
6176,14782,2019-1-22,Brooklin,-236.263,-466.878,26094,23,59,41,14,30,32,5,8,REABASTECER
6177,14823,2019-3-3,Brooklin,-236.263,-466.878,27456,43,14,27,18,30,23,2,20,REABASTECER
6178,6618,2018-5-18,República,-235.436,-466.434,109513,49,53,47,43,8,22,31,6,REABASTECER
6179,14868,2019-4-18,Brooklin,-236.263,-466.878,27648,33,12,61,20,31,42,30,8,NORMAL
6180,6090,2018-11-30,Tatuapé,-235.402,-465.765,68756,79,35,32,19,26,16,21,16,NORMAL
6181,6129,2019-1-9,Tatuapé,-235.402,-465.765,70630,69,41,23,13,34,22,43,43,NORMAL
6182,6794,2018-11-14,República,-235.436,-466.434,107922,50,59,7,35,3,16,27,32,NORMAL
6183,6856,2019-1-16,República,-235.436,-466.434,108612,47,26,48,43,43,15,23,32,NORMAL
6184,15119,2019-12-29,Brooklin,-236.263,-466.878,29153,75,29,9,33,17,32,4,24,REABASTECER
6185,15157,2018-2-7,Campo Belo,-236.188,-466.823,23543,73,5,34,22,39,28,22,30,REABASTECER
6186,15164,2018-2-14,Campo Belo,-236.188,-466.823,24177,86,28,52,38,11,11,38,3,REABASTECER
6187,6347,2019-8-17,Tatuapé,-235.402,-465.765,69811,55,51,15,7,9,28,3,39,REABASTECER
6188,7056,2019-8-6,República,-235.436,-466.434,108250,49,59,40,43,41,16,24,6,REABASTECER
6189,15290,2018-6-20,Campo Belo,-236.188,-466.823,26813,63,65,5,43,18,18,8,22,REABASTECER
6190,15303,2018-7-3,Campo Belo,-236.188,-466.823,25864,28,55,54,16,15,26,5,18,NORMAL
6191,15360,2018-8-30,Campo Belo,-236.188,-466.823,26728,62,58,42,16,7,43,13,4,NORMAL
6192,15381,2018-9-21,Campo Belo,-236.188,-466.823,23646,29,28,39,19,17,21,16,10,NORMAL
6193,6535,2018-2-25,República,-235.436,-466.434,107554,10,34,37,39,37,43,38,43,REABASTECER
6194,6586,2018-4-16,República,-235.436,-466.434,109713,26,54,13,27,3,17,11,15,REABASTECER
6195,7291,2018-4-1,Higienópolis-Mackenzie,-235.488,-466.519,93475,44,32,32,27,29,20,17,17,NORMAL
6196,7366,2018-6-16,Higienópolis-Mackenzie,-235.488,-466.519,92768,76,13,30,22,11,43,9,14,NORMAL
6197,6748,2018-9-28,República,-235.436,-466.434,110261,58,14,28,6,13,26,35,40,REABASTECER
6198,15662,2019-7-2,Campo Belo,-236.188,-466.823,25410,4,62,29,28,31,12,11,19,NORMAL
6199,6786,2018-11-6,República,-235.436,-466.434,109859,46,42,65,15,33,5,18,16,REABASTECER
6200,15727,2019-9-7,Campo Belo,-236.188,-466.823,26307,75,53,44,41,39,12,7,24,NORMAL
6201,7576,2019-1-16,Higienópolis-Mackenzie,-235.488,-466.519,91425,10,11,31,14,14,17,33,40,NORMAL
6202,15811,2019-12-1,Campo Belo,-236.188,-466.823,24656,64,12,61,31,43,30,21,28,NORMAL
6203,6982,2019-5-22,República,-235.436,-466.434,108041,25,65,22,28,4,14,28,15,NORMAL
6204,15920,2018-3-20,Eucaliptos,-23.61,-466.686,22875,19,34,65,43,21,20,21,29,NORMAL
6205,15962,2018-5-2,Eucaliptos,-23.61,-466.686,24162,41,57,43,6,30,26,28,25,REABASTECER
6206,7772,2019-8-2,Higienópolis-Mackenzie,-235.488,-466.519,93319,55,16,49,41,25,43,12,35,NORMAL
6207,7114,2019-10-4,República,-235.436,-466.434,107817,10,28,39,41,16,9,8,18,NORMAL
6208,7125,2019-10-15,República,-235.436,-466.434,108128,78,20,38,43,15,10,15,21,NORMAL
6209,16035,2018-7-15,Eucaliptos,-23.61,-466.686,23517,62,65,58,35,27,6,33,5,REABASTECER
6210,16054,2018-8-4,Eucaliptos,-23.61,-466.686,21949,37,20,60,12,28,19,2,9,REABASTECER
6211,7177,2019-12-7,República,-235.436,-466.434,108092,23,65,57,15,39,39,27,17,NORMAL
6212,7214,2018-1-14,Higienópolis-Mackenzie,-235.488,-466.519,93527,45,49,36,43,35,5,35,29,NORMAL
